txn_id,txn_datetime,store_id,member_id,channel,payment_method,total_amount,discount_amount,campaign_id,is_return
T001361,2025-04-10T18:59:00,S03,,store,cash,2025,0,,false
T001362,2025-04-10T19:57:00,S04,M001016,store,cash,1030,0,,false
T001363,2025-04-10T19:21:00,S05,M000972,store,credit_card,180,0,,false
T001364,2025-04-10T21:18:00,S05,M000872,store,mobile_payment,470,0,,false
T001365,2025-04-10T19:08:00,S05,,store,cash,680,0,,false
T001366,2025-04-10T18:03:00,S06,M001085,store,credit_card,175,0,,false
T001367,2025-04-10T12:31:00,S06,M001176,store,mobile_payment,100,0,,false
T001368,2025-04-10T18:53:00,S06,M000262,store,credit_card,1030,0,,false
T001369,2025-04-10T22:38:00,S99,M000664,online,credit_card,-150,0,,true
T001370,2025-04-10T14:42:00,S99,,online,cash,1098,122,,false
T001371,2025-04-11T19:43:00,S01,M000941,store,credit_card,1235,0,,false
T001372,2025-04-11T20:57:00,S01,M000455,store,cash,635,0,,false
T001373,2025-04-11T15:43:00,S02,M000950,store,line_pay,110,0,,false
T001374,2025-04-11T21:49:00,S02,M001089,store,cash,1315,0,,false
T001375,2025-04-11T19:21:00,S02,M001175,store,mobile_payment,1050,0,,false
T001376,2025-04-11T17:53:00,S02,M001097,store,credit_card,290,0,,false
T001377,2025-04-11T11:53:00,S03,M000488,store,credit_card,90,0,,false
T001378,2025-04-11T21:40:00,S03,M000579,store,line_pay,105,0,,false
T001379,2025-04-11T12:49:00,S03,M000127,store,credit_card,70,0,,false
T001380,2025-04-11T17:35:00,S03,M000620,store,credit_card,1350,0,,false
T001381,2025-04-11T17:58:00,S03,M000923,store,line_pay,950,0,,false
T001382,2025-04-11T18:56:00,S03,,store,mobile_payment,1860,0,,false
T001383,2025/04/11 17:58,S04,M000769,store,credit_card,1490,0,,false
T001384,2025-04-11T12:43:00,S04,M000055,store,credit_card,1680,0,,false
T001385,2025-04-11T19:11:00,S04,,store,cash,1455,0,,false
T001386,2025-04-11T19:47:00,S05,M000827,store,line_pay,305,0,,false
T001387,2025-04-11T18:38:00,S05,M000943,store,credit_card,255,0,,false
T001388,2025-04-11T18:57:00,S05,,store,cash,2600,0,,false
T001389,2025-04-11T12:46:00,S99,M000022,online,credit_card,180,0,,false
T001390,2025-04-12T14:35:00,S01,M000685,store,line_pay,175,0,,false
T001391,2025-04-12T12:00:00,S01,M000016,store,mobile_payment,430,0,,false
T001392,2025-04-12T20:34:00,S01,M000654,store,cash,800,0,,false
T001393,2025-04-12T20:27:00,S02,M001168,store,cash,130,0,,false
T001394,2025/04/12 20:02,S02,M000218,store,mobile_payment,95,0,,false
T001395,2025-04-12T19:46:00,S02,M000806,store,cash,175,0,,false
T001396,2025-04-12T19:26:00,S02,,store,cash,1076,34,,false
T001397,2025-04-12T16:11:00,S03,M000583,store,credit_card,190,0,,false
T001398,2025-04-12T20:53:00,S03,M000626,store,mobile_payment,95,0,,false
T001399,2025-04-12T16:57:00,S03,M000804,store,credit_card,145,0,,false
T001400,2025-04-12T19:14:00,S04,M000197,store,mobile_payment,1100,0,,false
T001401,2025-04-12T14:52:00,S04,,store,cash,1970,0,,false
T001402,2025-04-12T11:01:00,S04,,store,cash,2270,0,,false
T001403,2025-04-12T14:13:00,S04,,store,line_pay,1757,23,,false
T001404,2025-04-12T19:38:00,S04,,store,credit_card,1945,0,,false
T001405,2025-04-12T15:41:00,S05,M000131,store,line_pay,155,0,,false
T001406,2025-04-12T11:20:00,S05,,store,credit_card,1715,0,,false
T001407,2025-04-12T20:30:00,S06,,store,mobile_payment,1340,0,,false
T001408,2025-04-12T20:53:00,S06,,store,line_pay,1430,0,,false
T001409,2025-04-12T21:37:00,S99,M000415,online,credit_card,1240,0,,false
T001410,2025-04-13T12:38:00,S01,,store,line_pay,480,0,,false
T001411,2025-04-13T16:32:00,S02,M000259,store,credit_card,125,0,,false
T001412,2025-04-13T17:18:00,S02,M000328,store,cash,110,0,,false
T001413,2025-04-13T11:32:00,S02,M000246,store,mobile_payment,480,0,,false
T001414,2025-04-13T14:16:00,S02,M000634,store,credit_card,850,0,,false
T001415,2025-04-13T14:43:00,S02,,store,credit_card,700,0,,false
T001416,2025-04-13T19:07:00,S03,M000086,store,credit_card,160,0,,false
T001417,2025-04-13T14:21:00,S03,M000916,store,line_pay,110,0,,false
T001418,2025-04-13T19:44:00,S03,M001023,store,mobile_payment,35,0,,false
T001419,2025-04-13T15:30:00,S03,M000254,store,credit_card,135,0,,false
T001420,2025-04-13T15:40:00,S04,M000606,store,credit_card,610,0,,false
T001421,2025-04-13T14:44:00,S04,,store,line_pay,1741,34,,false
T001422,2025-04-13T15:43:00,S05,M000493,store,line_pay,175,0,,false
T001423,2025-04-13T19:07:00,S05,M000643,store,line_pay,865,0,,false
T001424,2025/04/13 16:50,S05,M000618,store,cash,310,0,,false
T001425,2025-04-13T14:55:00,S05,,store,line_pay,1805,0,,false
T001426,2025-04-13T19:55:00,S06,M000402,store,credit_card,110,0,,false
T001427,2025-04-13T14:09:00,S06,M000758,store,credit_card,180,0,,false
T001428,2025-04-14T18:35:00,S01,M000039,store,cash,370,0,,false
T001429,2025-04-14T15:43:00,S01,M000895,store,line_pay,420,0,,false
T001430,2025-04-14T20:46:00,S01,,store,cash,1210,0,,false
T001431,2025-04-14T20:24:00,S01,,store,cash,1459,76,,false
T001432,2025-04-14T18:26:00,S02,M000738,store,cash,105,0,,false
T001433,2025-04-14T12:16:00,S02,M000624,store,credit_card,1075,0,,false
T001434,2025-04-14T21:33:00,S02,M000832,store,cash,790,0,,false
T001435,2025-04-14T20:27:00,S03,M000378,store,credit_card,180,0,,false
T001436,2025-04-14T20:07:00,S03,M000146,store,line_pay,130,0,,false
T001437,2025-04-14T17:38:00,S03,M000532,store,mobile_payment,90,0,,false
T001438,2025-04-14T18:41:00,S04,,store,cash,1360,0,,false
T001439,2025-04-14T21:51:00,S05,,store,credit_card,2570,0,,false
T001440,2025-04-14T15:53:00,S06,M000443,store,line_pay,95,0,,false
T001441,2025-04-14T21:41:00,S99,M000176,online,cash,155,0,,false
T001442,2025-04-15T19:00:00,S03,M001163,store,credit_card,110,0,,false
T001443,2025-04-15T18:43:00,S03,M000913,store,cash,95,0,,false
T001444,2025-04-15T21:50:00,S03,M001098,store,credit_card,175,0,,false
T001445,2025-04-15T17:52:00,S03,M001145,store,credit_card,105,0,,false
T001446,2025-04-15T15:49:00,S03,M001172,store,mobile_payment,130,0,,false
T001447,2025-04-15T20:18:00,S03,M000358,store,cash,105,0,,false
T001448,2025-04-15T12:31:00,S04,,store,cash,1305,0,,false
T001449,2025-04-15T15:30:00,S05,M000627,store,cash,275,0,,false
T001450,2025-04-15T20:26:00,S05,M000148,store,line_pay,300,0,,false
T001451,2025-04-15T18:10:00,S05,M000687,store,cash,350,0,,false
T001452,2025-04-16T18:12:00,S01,M001070,store,mobile_payment,400,0,,false
T001453,2025-04-16T18:51:00,S01,M000382,store,credit_card,485,0,,false
T001454,2025-04-16T20:47:00,S02,M000318,store,cash,110,0,,false
T001455,2025-04-16T18:05:00,S02,M000811,store,credit_card,95,0,,false
T001456,2025-04-16T11:13:00,S02,M000650,store,credit_card,165,0,,false
T001457,2025-04-16T20:33:00,S02,,store,cash,1242,138,,false
T001458,2025-04-16T17:02:00,S03,M000032,store,credit_card,130,0,,false
T001459,2025-04-16T12:02:00,S03,M000779,store,credit_card,70,0,,false
T001460,2025/04/16 21:09,S03,,store,cash,3025,90,,false
T001461,2025-04-16T12:33:00,S04,M000561,store,credit_card,1099,0,,false
T001462,2025-04-16T15:37:00,S04,,store,cash,1260,0,,false
T001463,2025-04-16T21:03:00,S04,,store,credit_card,1884,76,,false
T001464,2025-04-16T11:23:00,S05,M001102,store,cash,1415,0,,false
T001465,2025-04-16T20:05:00,S05,M000674,store,cash,1045,0,,false
T001466,2025-04-16T12:46:00,S05,,store,cash,1606,139,,false
T001467,2025-04-16T15:02:00,S06,M000262,store,mobile_payment,1160,0,,false
T001468,2025-04-16T18:24:00,S06,,store,cash,1454,161,,false
T001469,2025-04-16T12:36:00,S06,,store,line_pay,2675,0,,false
T001470,2025-04-16T09:01:00,S99,M000964,online,mobile_payment,110,0,,false
T001471,2025-04-16T21:46:00,S99,M001037,online,credit_card,270,0,,false
T001472,2025-04-16T21:07:00,S99,M000700,online,cash,1410,0,,false
T001473,2025-04-16T22:31:00,S99,M001097,online,credit_card,2340,0,,false
T001474,2025-04-17T20:17:00,S01,M000367,store,cash,160,0,,false
T001475,2025-04-17T21:07:00,S01,M000856,store,line_pay,810,0,,false
T001476,2025-04-17T17:56:00,S02,M000921,store,cash,175,0,,false
T001477,2025-04-17T15:43:00,S02,M000560,store,credit_card,185,0,,false
T001478,2025-04-17T12:51:00,S02,M000624,store,cash,930,0,,false
T001479,2025-04-17T15:40:00,S02,,store,line_pay,1490,165,,false
T001480,2025-04-17T20:42:00,S03,M000728,store,credit_card,180,0,,false
T001481,2025-04-17T21:29:00,S03,M000141,store,credit_card,190,0,,false
T001482,2025-04-17T18:08:00,S06,M001021,store,line_pay,870,0,,false
T001483,2025-04-17T19:01:00,S06,M000096,store,cash,740,0,,false
T001484,2025-04-18T18:33:00,S01,M000007,store,line_pay,440,0,,false
T001485,2025-04-18T17:28:00,S01,M000339,store,line_pay,365,0,,false
T001486,2025-04-18T20:09:00,S01,,store,cash,1896,164,,false
T001487,2025-04-18T18:58:00,S01,,store,line_pay,1549,101,,false
T001488,2025-04-18T20:55:00,S02,M000651,store,line_pay,220,0,,false
T001489,2025-04-18T11:49:00,S02,,store,credit_card,1330,0,,false
T001490,2025-04-18T11:08:00,S03,M000403,store,line_pay,160,0,,false
T001491,2025-04-18T20:46:00,S03,M000602,store,cash,145,0,,false
T001492,2025-04-18T15:02:00,S03,M000804,store,credit_card,140,0,,false
T001493,2025-04-18T15:23:00,S03,,store,cash,950,0,,false
T001494,2025-04-18T20:57:00,S04,M000752,store,credit_card,1020,0,,false
T001495,2025-04-18T20:22:00,S05,M000129,store,mobile_payment,155,0,,false
T001496,2025-04-18T20:54:00,S05,M000575,store,credit_card,1570,0,,false
T001497,2025-04-19T12:27:00,S01,M000191,store,cash,240,0,,false
T001498,2025-04-19T15:41:00,S02,M000369,store,cash,180,0,,false
T001499,2025-04-19T12:27:00,S02,M000362,store,credit_card,1330,0,,false
T001500,2025-04-19T14:06:00,S02,M000641,store,credit_card,1180,0,,false
T001501,2025-04-19T12:01:00,S03,M000279,store,credit_card,145,0,,false
T001502,2025-04-19T19:41:00,S03,,store,credit_card,2219,116,,false
T001503,2025-04-19T11:16:00,S04,,store,line_pay,1183,62,,false
T001504,2025-04-19T11:44:00,S04,,store,cash,883,27,,false
T001505,2025-04-19T16:16:00,S05,M000872,store,credit_card,250,0,,false
T001506,2025-04-19T20:29:00,S05,M000427,store,cash,300,0,,false
T001507,2025-04-19T16:01:00,S05,,store,cash,3840,0,,false
T001508,2025-04-19T17:18:00,S05,,store,cash,1570,0,,false
T001509,2025/04/19 12:38,S06,M000902,store,line_pay,1005,0,,false
T001510,2025-04-19T12:38:00,S06,,store,cash,1160,0,,false
T001511,2025-04-19T21:00:00,S99,M000170,online,cash,185,0,,false
T001512,2025-04-20T17:05:00,S01,M000225,store,credit_card,375,0,,false
T001513,2025-04-20T14:29:00,S02,M001087,store,mobile_payment,90,0,,false
T001514,2025-04-20T16:34:00,S02,M001002,store,credit_card,240,0,,false
T001515,2025/04/20 19:37,S02,M001125,store,cash,1680,0,,false
T001516,2025-04-20T15:55:00,S02,,store,line_pay,1640,0,,false
T001517,2025-04-20T15:18:00,S03,M001106,store,cash,125,0,,false
T001518,2025-04-20T17:30:00,S03,M000035,store,credit_card,140,0,,false
T001519,2025-04-20T20:59:00,S03,M000089,store,cash,35,0,,false
T001520,2025-04-20T12:51:00,S04,,store,cash,2470,0,,false
T001521,2025-04-20T17:17:00,S04,,store,cash,1390,120,,false
T001522,2025-04-20T19:36:00,S05,,store,credit_card,1185,0,,false
T001523,2025-04-21T11:31:00,S01,M000002,store,line_pay,310,0,,false
T001524,2025-04-21T11:19:00,S01,M001008,store,cash,435,0,,false
T001525,2025-04-21T20:57:00,S01,M000334,store,cash,695,0,,false
T001526,2025-04-21T20:32:00,S02,,store,line_pay,1550,0,,false
T001527,2025-04-21T19:03:00,S03,M001050,store,credit_card,145,0,,false
T001528,2025-04-21T12:10:00,S04,M000564,store,credit_card,910,0,,false
T001529,2025-04-21T17:06:00,S04,M000021,store,credit_card,1499,0,,false
T001530,2025-04-21T18:41:00,S04,M001097,store,line_pay,2510,0,,false
T001531,2025-04-21T12:00:00,S05,M000359,store,credit_card,390,0,,false
T001532,2025-04-21T19:02:00,S05,,store,cash,2050,0,,false
T001533,2025-04-21T21:23:00,S05,,store,line_pay,2006,174,,false
T001534,2025-04-21T17:17:00,S06,M000462,store,line_pay,370,0,,false
T001535,2025-04-21T22:22:00,S99,M000664,online,mobile_payment,1250,0,,false
T001536,2025-04-22T19:46:00,S01,,store,credit_card,3210,0,,false
T001537,2025-04-22T15:49:00,S02,M000573,store,cash,125,0,,false
T001538,2025-04-22T15:34:00,S02,M000282,store,credit_card,1240,0,,false
T001539,2025-04-22T17:11:00,S03,M000995,store,cash,95,0,,false
T001540,2025-04-22T15:01:00,S03,M000903,store,credit_card,110,0,,false
T001541,2025-04-22T12:12:00,S03,M000906,store,line_pay,100,0,,false
T001542,2025-04-22T18:49:00,S03,,store,cash,1760,0,,false
T001543,2025-04-22T11:37:00,S04,,store,credit_card,2870,0,,false
T001544,2025-04-22T12:53:00,S04,,store,mobile_payment,1420,0,,false
T001545,2025-04-22T21:34:00,S05,M001099,store,credit_card,275,0,,false
T001546,2025-04-22T17:48:00,S05,,store,credit_card,2300,0,,false
T001547,2025-04-22T21:12:00,S05,,store,credit_card,2035,0,,false
T001548,2025-04-22T15:46:00,S06,,store,mobile_payment,575,0,,false
T001549,2025-04-22T18:42:00,S06,,store,cash,-520,0,,true
T001550,2025-04-23T20:18:00,S01,M000644,store,cash,370,0,,false
T001551,2025-04-23T20:46:00,S02,M000054,store,credit_card,95,0,,false
T001552,2025-04-23T17:03:00,S02,M000417,store,cash,1450,0,,false
T001553,2025-04-23T15:03:00,S02,,store,line_pay,1240,0,,false
T001554,2025-04-23T15:22:00,S03,M000177,store,line_pay,110,0,,false
T001555,2025-04-23T19:53:00,S03,M000646,store,mobile_payment,105,0,,false
T001556,2025-04-23T17:48:00,S04,M000885,store,cash,1359,0,,false
T001557,2025-04-23T17:50:00,S04,,store,credit_card,1650,35,,false
T001558,2025-04-23T12:38:00,S04,,store,credit_card,1668,87,,false
T001559,2025-04-23T18:53:00,S05,M000622,store,credit_card,325,0,,false
T001560,2025-04-23T19:46:00,S06,M001015,store,credit_card,180,0,,false
T001561,2025-04-23T12:53:00,S06,M000886,store,cash,325,0,,false
T001562,2025-04-23T14:37:00,S99,M001196,online,credit_card,535,0,,false
T001563,2025-04-23T20:05:00,S99,M000985,online,credit_card,450,0,,false
T001564,2025-04-24T18:44:00,S01,M000689,store,line_pay,110,0,,false
T001565,2025-04-24T20:52:00,S01,M000370,store,credit_card,195,0,,false
T001566,2025-04-24T19:48:00,S01,M000706,store,line_pay,1215,0,,false
T001567,2025-04-24T11:18:00,S01,,store,cash,1280,0,,false
T001568,2025-04-24T20:01:00,S01,,store,credit_card,750,0,,false
T001569,2025-04-24T20:17:00,S01,,store,credit_card,2310,0,,false
T001570,2025/04/24 15:27,S02,M000080,store,cash,110,0,,false
T001571,2025-04-24T18:09:00,S02,M000014,store,credit_card,95,0,,false
T001572,2025-04-24T17:58:00,S02,,store,credit_card,1560,0,,false
T001573,2025-04-24T17:46:00,S03,M000977,store,line_pay,190,0,,false
T001574,2025/04/24 17:25,S03,M000877,store,credit_card,110,0,,false
T001575,2025-04-24T20:18:00,S03,,store,credit_card,1660,0,,false
T001576,2025-04-24T12:23:00,S03,,store,credit_card,2150,0,,false
T001577,2025-04-24T20:44:00,S04,M000153,store,credit_card,585,0,,false
T001578,2025-04-24T19:09:00,S04,,store,credit_card,-540,0,,true
T001579,2025-04-24T12:14:00,S05,M000894,store,credit_card,1540,0,,false
T001580,2025-04-24T11:46:00,S05,M000938,store,credit_card,290,0,,false
T001581,2025-04-24T21:39:00,S99,M000642,online,credit_card,445,0,,false
T001582,2025-04-24T22:58:00,S99,M000028,online,line_pay,810,0,,false
T001583,2025-04-25T12:51:00,S01,M000201,store,line_pay,390,0,,false
T001584,2025/04/25 11:35,S01,M000784,store,credit_card,960,0,,false
T001585,2025-04-25T12:13:00,S01,,store,cash,1340,0,,false
T001586,2025-04-25T18:58:00,S01,,store,mobile_payment,1600,0,,false
T001587,2025-04-25T11:46:00,S02,M001125,store,cash,1250,0,,false
T001588,2025-04-25T18:56:00,S03,M001052,store,mobile_payment,190,0,,false
T001589,2025-04-25T21:57:00,S03,M000458,store,credit_card,155,0,,false
T001590,2025-04-25T18:52:00,S03,M000616,store,cash,110,0,,false
T001591,2025-04-25T19:41:00,S03,M000610,store,cash,70,0,,false
T001592,2025-04-25T17:48:00,S03,M000097,store,credit_card,145,0,,false
T001593,2025-04-25T12:54:00,S03,M000772,store,cash,1290,0,,false
T001594,2025-04-25T18:39:00,S04,M000526,store,credit_card,1439,0,,false
T001595,2025-04-25T12:39:00,S05,M000618,store,credit_card,310,0,,false
T001596,2025-04-25T21:24:00,S05,,store,mobile_payment,1370,0,,false
T001597,2025-04-25T20:57:00,S06,M000529,store,mobile_payment,555,0,,false
T001598,2025-04-26T20:04:00,S01,,store,cash,2120,0,,false
T001599,2025-04-26T15:49:00,S02,M000157,store,line_pay,130,0,,false
T001600,2025-04-26T15:04:00,S02,M000971,store,credit_card,480,0,,false
T001601,2025-04-26T17:17:00,S03,M000109,store,cash,195,0,,false
T001602,2025-04-26T17:50:00,S03,M001160,store,credit_card,70,0,,false
T001603,2025-04-26T17:15:00,S03,M000470,store,credit_card,1235,0,,false
T001604,2025-04-26T15:52:00,S03,M000435,store,line_pay,1185,0,,false
T001605,2025-04-26T16:07:00,S03,,store,cash,2640,0,,false
T001606,2025-04-26T11:05:00,S04,M000719,store,cash,1115,0,,false
T001607,2025-04-26T19:39:00,S04,M001195,store,credit_card,1195,0,,false
T001608,2025-04-26T20:52:00,S04,,store,mobile_payment,2390,0,,false
T001609,2025-04-26T20:23:00,S04,,store,cash,1783,72,,false
T001610,2025-04-26T20:47:00,S05,M000383,store,mobile_payment,870,0,,false
T001611,2025/04/26 12:47,S05,M001109,store,credit_card,330,0,,false
T001612,2025-04-26T12:57:00,S05,,store,credit_card,1185,0,,false
T001613,2025-04-26T12:13:00,S06,M000810,store,line_pay,175,0,,false
T001614,2025-04-26T19:49:00,S06,M000446,store,credit_card,160,0,,false
T001615,2025-04-26T16:12:00,S06,M000594,store,cash,345,0,,false
T001616,2025-04-26T19:28:00,S06,,store,credit_card,1410,0,,false
T001617,2025-04-27T14:46:00,S01,M001088,store,line_pay,500,0,,false
T001618,2025-04-27T20:13:00,S01,M000072,store,line_pay,365,0,,false
T001619,2025-04-27T12:04:00,S01,M000581,store,cash,295,0,,false
T001620,2025-04-27T19:01:00,S01,M001155,store,cash,1010,0,,false
T001621,2025-04-27T20:04:00,S01,M000781,store,cash,980,0,,false
T001622,2025-04-27T14:49:00,S01,,store,credit_card,1120,0,,false
T001623,2025-04-27T16:53:00,S01,,store,cash,1870,0,,false
T001624,2025-04-27T16:20:00,S02,,store,cash,1871,124,,false
T001625,2025-04-27T14:45:00,S03,M000887,store,line_pay,145,0,,false
T001626,2025-04-27T19:36:00,S03,M000496,store,mobile_payment,100,0,,false
T001627,2025-04-27T12:51:00,S05,M000250,store,credit_card,1090,0,,false
T001628,2025-04-27T16:22:00,S05,,store,cash,1855,0,,false
T001629,2025-04-27T12:13:00,S06,M000083,store,cash,970,0,,false
T001630,2025-04-27T15:48:00,S06,M001021,store,line_pay,630,0,,false
T001631,2025-04-27T12:54:00,S99,M001135,online,credit_card,105,0,,false
T001632,2025-04-27T12:23:00,S99,M000265,online,cash,545,0,,false
T001633,2025/04/28 19:18,S01,M001177,store,line_pay,90,0,,false
T001634,2025-04-28T19:18:00,S01,M000685,store,credit_card,895,0,,false
T001635,2025-04-28T12:01:00,S01,M000525,store,cash,305,0,,false
T001636,2025-04-28T12:56:00,S01,M000723,store,mobile_payment,320,0,,false
T001637,2025/04/28 15:23,S01,M000016,store,credit_card,505,0,,false
T001638,2025-04-28T21:38:00,S01,M000491,store,cash,385,0,,false
T001639,2025-04-28T19:20:00,S01,,store,cash,2180,0,,false
T001640,2025-04-28T15:04:00,S01,,store,line_pay,1360,0,,false
T001641,2025-04-28T11:35:00,S02,M000282,store,cash,1010,0,,false
T001642,2025-04-28T17:38:00,S03,M000444,store,credit_card,175,0,,false
T001643,2025-04-28T19:58:00,S03,M000660,store,line_pay,105,0,,false
T001644,2025-04-28T11:10:00,S03,M000648,store,cash,145,0,,false
T001645,2025-04-28T20:28:00,S03,M000487,store,mobile_payment,70,0,,false
T001646,2025-04-28T20:13:00,S04,M000277,store,line_pay,1738,0,,false
T001647,2025-04-28T21:12:00,S04,M000147,store,line_pay,1540,0,,false
