txn_id,sku,qty,unit_price,line_amount
T002066,P-P026,1,280,280
T002066,P-P012,2,180,360
T002067,P-F014,1,95,95
T002068,P-L001,1,260,260
T002068,P-P017,1,260,260
T002068,P-L019,1,110,110
T002068,P-L003,1,150,150
T002069,P-F016,2,110,220
T002069,P-L010,1,240,240
T002069,P-L005,3,180,540
T002069,P-P004,1,420,420
T002069,P-G006,1,560,560
T002069,P-P028,1,200,200
T002070,P-F003,3,35,105
T002070,P-F001,1,65,65
T002071,P-P024,1,540,540
T002071,P-F002,1,180,180
T002071,P-F018,2,180,360
T002071,P-F019,1,140,140
T002071,P-F003,3,35,105
T002072,P-F010,1,79,79
T002072,P-H001,1,734,734
T002072,P-H005,1,410,410
T002072,P-P019,3,120,360
T002072,P-G003,1,380,380
T002072,P-L022,2,160,320
T002073,P-F005,1,158,158
T002073,P-F009,1,126,126
T002073,P-G004,1,320,320
T002073,P-F003,2,35,70
T002073,P-L019,1,110,110
T002074,P-F002,1,180,180
T002074,P-P005,1,340,340
T002074,P-F016,2,110,220
T002074,P-F013,2,160,320
T002074,P-L020,1,190,190
T002074,P-F012,2,130,260
T002075,P-L021,1,90,90
T002075,P-F001,1,65,65
T002076,P-L017,1,620,620
T002076,P-P028,2,200,400
T002076,P-P027,1,220,220
T002077,P-G005,1,420,420
T002077,P-L022,1,160,160
T002077,P-L021,1,90,90
T002077,P-F020,1,190,190
T002077,P-P017,1,260,260
T002077,P-P015,1,220,220
T002078,P-B004,1,599,599
T002078,P-B006,2,280,560
T002078,P-B010,2,220,440
T002079,P-B010,3,220,660
T002079,P-B004,1,599,599
T002080,P-P006,1,250,250
T002080,P-P030,1,300,300
T002080,P-P026,1,280,280
T002080,P-P013,1,150,150
T002080,P-P019,1,120,120
T002081,P-L018,1,130,130
T002081,P-L003,1,150,150
T002081,P-H009,1,780,780
T002081,P-F020,1,190,190
T002081,P-H021,1,580,580
T002081,P-P026,1,280,280
T002082,P-P013,1,150,150
T002082,P-P019,1,120,120
T002083,P-L019,2,110,220
T002083,P-L021,1,90,90
T002084,P-H025,1,480,480
T002084,P-L013,1,380,380
T002084,P-F012,1,130,130
T002084,P-L004,2,160,320
T002084,P-P018,1,580,580
T002084,P-P029,1,320,320
T002085,P-F001,2,65,130
T002086,P-L004,1,160,160
T002086,P-F003,3,35,105
T002086,P-F014,1,95,95
T002087,P-L004,2,160,320
T002087,P-L019,1,110,110
T002088,P-L019,3,110,330
T002088,P-F013,1,160,160
T002088,P-F015,1,260,260
T002088,P-F020,1,190,190
T002088,P-F014,1,95,95
T002089,P-H002,1,454,454
T002089,P-H001,1,734,734
T002089,P-F009,1,126,126
T002089,P-P010,1,620,620
T002089,P-F003,2,35,70
T002089,P-P022,1,380,380
T002090,P-L021,1,90,90
T002090,P-F001,1,65,65
T002091,P-L014,2,180,360
T002091,P-P013,1,150,150
T002091,P-F001,1,65,65
T002092,P-F003,2,35,70
T002092,P-F003,3,35,105
T002093,P-F003,2,35,70
T002094,P-F014,1,95,95
T002094,P-L021,1,90,90
T002095,P-F014,1,95,95
T002095,P-P030,1,300,300
T002095,P-L005,2,180,360
T002095,P-F016,3,110,330
T002096,P-H003,1,961,961
T002096,P-P013,2,150,300
T002096,P-F003,3,35,105
T002096,P-L021,1,90,90
T002097,P-F012,1,130,130
T002097,P-F014,1,95,95
T002098,P-F008,1,252,252
T002098,P-G005,1,420,420
T002098,P-F002,1,180,180
T002098,P-F003,2,35,70
T002098,P-F004,1,58,58
T002098,P-L004,1,160,160
T002098,P-F019,1,140,140
T002098,P-L021,1,90,90
T002099,P-P016,1,280,280
T002099,P-G004,1,320,320
T002099,P-P008,1,460,460
T002099,P-P017,1,260,260
T002099,P-P029,1,320,320
T002099,P-F013,3,160,480
T002100,P-F003,1,35,35
T002100,P-L019,1,110,110
T002101,P-P001,1,260,260
T002101,P-P013,2,150,300
T002101,P-P007,1,290,290
T002101,P-L003,1,150,150
T002102,P-P024,1,540,540
T002102,P-G009,1,460,460
T002102,P-L004,1,160,160
T002102,P-L019,1,110,110
T002103,P-F017,1,220,220
T002103,P-F001,3,65,195
T002104,P-G002,1,480,480
T002104,P-G005,1,420,420
T002105,P-F003,2,35,70
T002105,P-F016,1,110,110
T002106,P-F003,3,35,105
T002107,P-F014,2,95,190
T002108,P-F014,1,95,95
T002109,P-L019,1,110,110
T002110,P-F003,3,35,105
T002110,P-L021,1,90,90
T002111,P-H016,1,390,390
T002111,P-G004,1,320,320
T002111,P-F003,3,35,105
T002111,P-L018,2,130,260
T002112,P-F018,1,180,180
T002112,P-L020,1,190,190
T002112,P-L019,1,110,110
T002113,P-F009,1,126,126
T002113,P-H017,1,640,640
T002113,P-L001,1,260,260
T002113,P-P027,1,220,220
T002114,P-L021,1,90,90
T002115,P-F013,2,160,320
T002115,P-L019,1,110,110
T002116,P-P001,1,260,260
T002116,P-L021,1,90,90
T002116,P-F001,1,65,65
T002117,P-L010,1,240,240
T002117,P-F016,1,110,110
T002117,P-L019,1,110,110
T002118,P-F012,1,130,130
T002118,P-L019,2,110,220
T002119,P-L019,1,110,110
T002119,P-F001,1,65,65
T002120,P-F003,1,35,35
T002120,P-F001,1,65,65
T002120,P-F014,1,95,95
T002121,P-F003,1,35,35
T002122,P-F003,3,35,105
T002123,P-F003,2,35,70
T002123,P-L019,1,110,110
T002124,P-F003,2,35,70
T002124,P-F014,1,95,95
T002125,P-F001,1,65,65
T002125,P-L019,1,110,110
T002126,P-F003,3,35,105
T002126,P-F001,1,65,65
T002127,P-F001,1,65,65
T002127,P-L019,1,110,110
T002128,P-B004,1,599,599
T002128,P-B004,1,599,599
T002128,P-B010,1,220,220
T002128,P-B009,1,240,240
T002129,P-H012,1,480,480
T002129,P-L014,1,180,180
T002129,P-F016,1,110,110
T002129,P-F001,1,65,65
T002130,P-F001,3,65,195
T002130,P-F003,3,35,105
T002131,P-F012,-1,130,-130
T002132,P-H015,1,450,450
T002132,P-L004,1,160,160
T002132,P-F001,1,65,65
T002132,P-L019,1,110,110
T002133,P-P029,1,320,320
T002133,P-F002,1,180,180
T002133,P-F016,1,110,110
T002133,P-F007,1,94,94
T002133,P-F018,3,180,540
T002133,P-F016,1,110,110
T002133,P-F012,1,130,130
T002134,P-L019,2,110,220
T002134,P-L021,1,90,90
T002135,P-L021,1,90,90
T002136,P-L019,1,110,110
T002137,P-B004,1,599,599
T002137,P-B008,1,380,380
T002137,P-B007,1,260,260
T002138,P-P025,1,480,480
T002138,P-F014,2,95,190
T002138,P-F001,3,65,195
T002139,P-F012,1,130,130
T002139,P-F014,2,95,190
T002140,P-F009,1,126,126
T002140,P-H001,1,734,734
T002140,P-H005,1,410,410
T002140,P-G008,1,780,780
T002140,P-P005,1,340,340
T002140,P-L020,1,190,190
T002141,P-L015,1,590,590
T002141,P-L003,2,150,300
T002141,P-L019,1,110,110
T002141,P-F001,1,65,65
T002142,P-F004,1,58,58
T002142,P-F014,1,95,95
T002142,P-F016,1,110,110
T002143,P-P012,1,180,180
T002143,P-F001,3,65,195
T002144,P-P012,1,180,180
T002144,P-L019,1,110,110
T002144,P-F001,1,65,65
T002145,P-G002,2,480,960
T002145,P-G003,1,380,380
T002146,P-G002,2,480,960
T002146,P-G004,1,320,320
T002147,P-P011,1,320,320
T002147,P-P006,1,250,250
T002147,P-F019,2,140,280
T002147,P-L005,3,180,540
T002147,P-L021,2,90,180
T002147,P-P004,1,420,420
T002148,P-H022,1,690,690
T002148,P-P022,1,380,380
T002148,P-P007,1,290,290
T002148,P-P013,1,150,150
T002149,P-F013,1,160,160
T002149,P-F001,3,65,195
T002150,P-H006,1,1166,1166
T002150,P-L015,1,590,590
T002150,P-F012,2,130,260
T002150,P-P019,1,120,120
T002150,P-F004,1,58,58
T002150,P-L020,1,190,190
T002150,P-F015,1,260,260
T002150,P-F016,2,110,220
T002151,P-F003,3,35,105
T002152,P-L021,1,90,90
T002153,P-F016,1,110,110
T002154,P-F003,3,35,105
T002155,P-F003,1,35,35
T002155,P-F003,3,35,105
T002156,P-F003,2,35,70
T002156,P-F016,1,110,110
T002157,P-L020,1,190,190
T002157,P-F013,2,160,320
T002157,P-F001,3,65,195
T002157,P-L014,1,180,180
T002158,P-H004,1,605,605
T002158,P-F009,1,126,126
T002158,P-P023,1,260,260
T002158,P-F012,3,130,390
T002158,P-F014,3,95,285
T002159,P-H016,1,390,390
T002160,P-P019,1,120,120
T002161,P-F003,4,35,140
T002161,P-F016,1,110,110
T002162,P-P004,1,420,420
T002162,P-L002,1,220,220
T002162,P-L022,3,160,480
T002162,P-P013,1,150,150
T002162,P-F001,1,65,65
T002163,P-F010,1,79,79
T002163,P-H001,1,734,734
T002163,P-P025,1,480,480
T002163,P-G001,1,880,880
T002163,P-L007,1,320,320
T002164,P-F014,1,95,95
T002164,P-F001,1,65,65
T002165,P-P003,1,780,780
T002165,P-P030,1,300,300
T002165,P-L001,1,260,260
T002165,P-F019,1,140,140
T002166,P-L005,2,180,360
T002166,P-L020,1,190,190
T002166,P-F003,2,35,70
T002167,P-L021,1,90,90
T002168,P-F008,1,252,252
T002168,P-F011,1,399,399
T002168,P-H003,1,961,961
T002168,P-P024,1,540,540
T002168,P-F020,1,190,190
T002168,P-L004,1,160,160
T002169,P-B005,1,320,320
T002169,P-B007,1,260,260
T002169,P-B006,1,280,280
T002170,P-F012,2,130,260
T002170,P-L007,1,320,320
T002170,P-G006,1,560,560
T002170,P-P007,1,290,290
T002170,P-L019,1,110,110
T002170,P-F003,2,35,70
T002171,P-L020,1,190,190
T002171,P-L019,1,110,110
T002172,P-L014,1,180,180
T002172,P-L019,1,110,110
T002173,P-L005,1,180,180
T002173,P-F001,1,65,65
T002173,P-F014,1,95,95
T002174,P-L019,1,110,110
T002175,P-F014,1,95,95
T002176,P-F014,1,95,95
T002177,P-F012,1,130,130
T002177,P-L021,3,90,270
T002178,P-L001,1,260,260
T002178,P-P019,1,120,120
T002178,P-F003,1,35,35
T002178,P-F014,1,95,95
T002179,P-P016,1,280,280
T002179,P-L021,2,90,180
T002180,P-F003,1,35,35
T002180,P-L019,1,110,110
T002180,P-H023,1,620,620
T002180,P-H011,1,960,960
T002180,P-L001,1,260,260
T002180,P-L019,2,110,220
T002181,P-H012,1,480,480
T002181,P-F015,1,260,260
T002181,P-F016,1,110,110
T002181,P-L019,1,110,110
T002181,P-H007,1,520,520
T002182,P-F001,1,65,65
T002182,P-F016,1,110,110
T002183,P-B004,1,599,599
T002183,P-B010,2,220,440
T002183,P-B009,1,240,240
T002184,P-P027,1,220,220
T002184,P-L024,1,420,420
T002184,P-L008,1,450,450
T002184,P-F013,1,160,160
T002184,P-L019,1,110,110
T002185,P-P025,1,480,480
T002185,P-L013,1,380,380
T002185,P-P021,1,240,240
T002185,P-L021,1,90,90
T002186,P-F012,3,130,390
T002186,P-F001,1,65,65
T002187,P-F010,1,79,79
T002187,P-H003,1,961,961
T002187,P-P019,3,120,360
T002187,P-P021,1,240,240
T002187,P-P029,1,320,320
T002188,P-H005,1,410,410
T002188,P-P022,1,380,380
T002188,P-L009,1,280,280
T002188,P-P019,1,120,120
T002188,P-F011,1,399,399
T002188,P-F001,2,65,130
T002188,P-F002,3,180,540
T002188,P-L019,1,110,110
T002189,P-F004,1,58,58
T002189,P-H001,1,734,734
T002189,P-F010,1,79,79
T002189,P-P004,1,420,420
T002189,P-L006,1,680,680
T002189,P-P006,1,250,250
T002190,P-L012,1,460,460
T002190,P-F015,1,260,260
T002190,P-L004,1,160,160
T002190,P-H021,1,580,580
T002190,P-P014,1,320,320
T002190,P-P016,1,280,280
T002191,P-H012,1,480,480
T002191,P-F012,2,130,260
T002191,P-L019,1,110,110
T002191,P-F001,2,65,130
T002192,P-F014,1,95,95
T002192,P-F003,1,35,35
T002193,P-F009,1,126,126
T002193,P-L009,1,280,280
T002193,P-G007,1,620,620
T002193,P-L003,2,150,300
T002194,P-H002,1,454,454
T002194,P-L014,2,180,360
T002194,P-L019,3,110,330
T002194,P-F003,2,35,70
T002195,P-L004,1,160,160
T002195,P-L021,1,90,90
T002195,P-F003,3,35,105
T002196,P-L022,1,160,160
T002196,P-P027,1,220,220
T002196,P-F015,1,260,260
T002197,P-P020,1,350,350
T002197,P-P023,1,260,260
T002197,P-L001,1,260,260
T002197,P-L024,1,420,420
T002197,P-F012,1,130,130
T002197,P-F001,1,65,65
T002198,P-L019,1,110,110
T002198,P-F002,3,180,540
T002198,P-F003,3,35,105
T002199,P-F009,1,126,126
T002199,P-F008,1,252,252
T002199,P-F008,1,252,252
T002199,P-P001,1,260,260
T002199,P-P007,1,290,290
T002199,P-F003,2,35,70
T002200,P-F003,3,35,105
T002201,P-P019,1,120,120
T002201,P-P026,1,280,280
T002201,P-L002,1,220,220
T002202,P-H004,1,605,605
T002202,P-P019,1,120,120
T002202,P-P015,1,220,220
T002202,P-F013,1,160,160
T002202,P-H001,1,734,734
T002202,P-P024,1,540,540
T002202,P-F003,2,35,70
T002202,P-L018,1,130,130
T002203,P-F006,1,336,336
T002203,P-H005,1,410,410
T002203,P-H025,1,480,480
T002203,P-L003,3,150,450
T002203,P-P012,3,180,540
T002204,P-L013,1,380,380
T002204,P-L001,1,260,260
T002204,P-F001,1,65,65
T002204,P-L017,1,620,620
T002204,P-L012,1,460,460
T002204,P-P005,1,340,340
T002205,P-L009,1,280,280
T002205,P-F018,2,180,360
T002205,P-F019,1,140,140
T002205,P-H002,1,454,454
T002205,P-P025,1,480,480
T002205,P-F017,1,220,220
T002205,P-L001,1,260,260
T002206,P-F003,4,35,140
T002206,P-F016,2,110,220
T002207,P-G007,1,620,620
T002207,P-P023,1,260,260
T002207,P-P019,1,120,120
T002207,P-L014,1,180,180
T002207,P-F017,1,220,220
T002207,P-P028,1,200,200
T002208,P-P007,1,290,290
T002208,P-L022,1,160,160
T002208,P-F001,1,65,65
T002209,P-L021,1,90,90
T002210,P-P013,2,150,300
T002210,P-F003,1,35,35
T002210,P-L019,1,110,110
T002211,P-G004,1,320,320
T002211,P-F019,2,140,280
T002211,P-L021,3,90,270
T002211,P-L019,1,110,110
T002212,P-H010,1,520,520
T002212,P-F013,2,160,320
T002212,P-F001,4,65,260
T002213,P-L020,1,190,190
T002213,P-P018,1,580,580
T002213,P-P017,1,260,260
T002213,P-F001,1,65,65
T002214,P-H002,1,454,454
T002214,P-H001,1,734,734
T002214,P-P017,1,260,260
T002214,P-F014,1,95,95
T002214,P-P023,1,260,260
T002215,P-F014,1,95,95
T002215,P-L021,1,90,90
T002216,P-F003,3,35,105
T002216,P-L021,1,90,90
T002217,P-F003,1,35,35
T002217,P-F001,1,65,65
T002218,P-F003,2,35,70
T002219,P-F003,1,35,35
T002220,P-F016,1,110,110
T002220,P-F003,1,35,35
T002221,P-F003,3,35,105
T002222,P-F003,1,35,35
T002223,P-F016,1,110,110
T002223,P-F001,1,65,65
T002224,P-H013,1,850,850
T002224,P-L010,1,240,240
T002224,P-F017,1,220,220
T002225,P-L021,1,90,90
T002225,P-L019,1,110,110
T002225,P-P012,1,180,180
T002225,P-F019,1,140,140
T002226,P-F016,1,110,110
T002227,P-F003,4,35,140
T002227,P-F014,1,95,95
T002228,P-F012,3,130,390
T002228,P-L005,1,180,180
T002228,P-L015,1,590,590
T002228,P-P002,1,380,380
T002228,P-P006,1,250,250
T002228,P-P013,3,150,450
T002229,P-F017,1,220,220
T002229,P-P027,1,220,220
T002229,P-P013,1,150,150
T002230,P-F014,1,95,95
T002230,P-F003,1,35,35
T002231,P-F020,1,190,190
T002231,P-F001,3,65,195
T002232,P-G002,1,480,480
T002233,P-G002,1,480,480
T002234,P-H001,1,734,734
T002234,P-H001,1,734,734
T002234,P-G007,1,620,620
T002234,P-F014,3,95,285
T002234,P-F003,2,35,70
T002235,P-F003,3,35,105
T002236,P-L019,1,110,110
T002237,P-P013,1,150,150
T002237,P-P019,1,120,120
T002238,P-L019,3,110,330
T002238,P-L004,2,160,320
T002239,P-F005,1,158,158
T002239,P-F009,1,126,126
T002239,P-L012,1,460,460
T002239,P-L001,1,260,260
T002239,P-P007,1,290,290
T002240,P-L019,1,110,110
T002241,P-H012,1,480,480
T002241,P-L018,2,130,260
T002241,P-L004,1,160,160
T002241,P-F003,3,35,105
T002242,P-L001,1,260,260
T002242,P-L021,1,90,90
T002242,P-F016,1,110,110
T002243,P-L019,1,110,110
T002244,P-F001,1,65,65
T002244,P-F003,1,35,35
T002245,P-F001,2,65,130
T002246,P-L021,1,90,90
T002246,P-F001,1,65,65
T002247,P-L021,1,90,90
T002247,P-F001,1,65,65
T002248,P-B004,1,599,599
T002248,P-B007,1,260,260
T002248,P-B005,1,320,320
T002248,P-B010,1,220,220
T002249,P-F008,1,252,252
T002249,P-F004,1,58,58
T002249,P-L022,1,160,160
T002249,P-F017,1,220,220
T002249,P-L021,1,90,90
T002250,P-H012,1,480,480
T002250,P-L002,1,220,220
T002250,P-L021,1,90,90
T002250,P-L019,1,110,110
T002251,P-H012,1,480,480
T002251,P-F020,1,190,190
T002251,P-L018,1,130,130
T002251,P-F016,1,110,110
T002252,P-H016,1,390,390
T002253,P-L013,1,380,380
T002253,P-H015,1,450,450
T002253,P-L018,3,130,390
T002254,P-G002,2,480,960
T002255,P-G002,2,480,960
T002256,P-F010,1,79,79
T002256,P-F011,1,399,399
T002256,P-L012,1,460,460
T002256,P-F013,1,160,160
T002256,P-P023,1,260,260
T002257,P-P023,1,260,260
T002257,P-L013,1,380,380
T002257,P-P012,3,180,540
T002257,P-G005,1,420,420
T002257,P-F016,3,110,330
T002257,P-L021,1,90,90
T002258,P-F003,1,35,35
T002259,P-F003,1,35,35
T002259,P-L021,1,90,90
T002260,P-L018,2,130,260
T002260,P-L021,1,90,90
T002261,P-H003,1,961,961
T002261,P-F010,1,79,79
T002261,P-G009,1,460,460
T002261,P-P016,1,280,280
T002261,P-P014,1,320,320
T002262,P-P030,1,300,300
T002262,P-L002,1,220,220
T002262,P-F002,3,180,540
T002263,P-G009,1,460,460
T002263,P-L021,2,90,180
T002263,P-L019,1,110,110
T002263,P-G008,1,780,780
T002263,P-P025,1,480,480
T002263,P-H025,1,480,480
T002264,P-F014,2,95,190
T002264,P-L019,1,110,110
T002264,P-F003,2,35,70
T002265,P-F001,-1,65,-65
T002266,P-G002,1,480,480
T002266,P-G004,1,320,320
T002267,P-G002,1,480,480
T002267,P-G005,1,420,420
T002268,P-L019,1,110,110
T002269,P-L019,1,110,110
T002270,P-P007,1,290,290
T002270,P-L018,2,130,260
T002270,P-F012,3,130,390
T002271,P-F018,3,180,540
T002271,P-P006,1,250,250
T002271,P-P001,1,260,260
T002271,P-L019,1,110,110
T002272,P-B001,1,780,780
T002272,P-B008,1,380,380
T002272,P-B010,1,220,220
T002273,P-F008,1,252,252
T002273,P-P011,1,320,320
T002273,P-H017,1,640,640
T002273,P-L024,1,420,420
T002273,P-H006,1,1166,1166
T002273,P-H024,1,750,750
T002273,P-P027,1,220,220
T002273,P-P006,1,250,250
T002274,P-F014,3,95,285
T002274,P-F003,1,35,35
T002275,P-F012,1,130,130
T002275,P-F001,1,65,65
T002275,P-F016,1,110,110
T002276,P-P028,1,200,200
T002276,P-L018,1,130,130
T002276,P-F016,1,110,110
T002276,P-L022,2,160,320
T002276,P-H025,1,480,480
T002276,P-F018,3,180,540
T002277,P-F010,1,79,79
T002277,P-P021,1,240,240
T002277,P-F018,1,180,180
T002277,P-L021,1,90,90
T002278,P-L020,1,190,190
T002278,P-F014,1,95,95
T002278,P-L021,1,90,90
T002279,P-L020,1,190,190
T002279,P-F019,1,140,140
T002279,P-F014,1,95,95
T002280,P-L001,1,260,260
T002280,P-F001,1,65,65
T002280,P-L002,1,220,220
T002280,P-F003,2,35,70
T002281,P-H005,1,410,410
T002281,P-G002,1,480,480
T002281,P-F013,2,160,320
T002281,P-P024,1,540,540
T002281,P-H003,1,961,961
T002281,P-L004,2,160,320
T002281,P-P023,1,260,260
T002281,P-F001,2,65,130
T002282,P-L009,1,280,280
T002282,P-P016,1,280,280
T002282,P-H017,1,640,640
T002282,P-F016,1,110,110
T002282,P-P028,1,200,200
T002282,P-F003,2,35,70
T002283,P-F014,2,95,190
T002284,P-L021,2,90,180
T002285,P-L002,1,220,220
T002285,P-F016,1,110,110
T002285,P-P019,1,120,120
T002286,P-L021,1,90,90
T002287,P-F016,1,110,110
T002288,P-P015,1,220,220
T002288,P-P017,1,260,260
T002288,P-G009,1,460,460
T002288,P-L019,3,110,330
T002289,P-F007,1,94,94
T002289,P-F011,1,399,399
T002289,P-H010,1,520,520
T002289,P-P019,1,120,120
T002289,P-F017,1,220,220
T002290,P-F011,1,399,399
T002290,P-F007,1,94,94
T002290,P-H001,1,734,734
T002290,P-L010,1,240,240
T002290,P-P027,1,220,220
T002290,P-L013,1,380,380
T002291,P-F005,1,158,158
T002291,P-F009,1,126,126
T002291,P-F008,1,252,252
T002291,P-F020,1,190,190
T002291,P-L014,1,180,180
T002291,P-P013,2,150,300
T002292,P-H012,1,480,480
T002292,P-L018,2,130,260
T002292,P-F016,1,110,110
T002293,P-F019,1,140,140
T002293,P-L003,1,150,150
T002293,P-F014,1,95,95
T002294,P-F011,1,399,399
T002294,P-H005,1,410,410
T002294,P-P014,1,320,320
T002294,P-L011,1,520,520
T002294,P-L004,1,160,160
T002295,P-P011,1,320,320
T002295,P-L002,1,220,220
T002295,P-L012,1,460,460
T002295,P-F003,1,35,35
T002295,P-P013,1,150,150
T002295,P-P012,2,180,360
T002296,P-H012,1,480,480
T002296,P-F014,2,95,190
T002296,P-F003,2,35,70
T002296,P-L003,1,150,150
T002296,P-H007,1,520,520
T002297,P-P017,1,260,260
T002297,P-L005,2,180,360
T002297,P-L019,1,110,110
T002298,P-F003,2,35,70
T002299,P-L021,1,90,90
T002300,P-F004,1,58,58
T002300,P-F009,1,126,126
T002300,P-G005,1,420,420
T002300,P-P028,1,200,200
T002300,P-P027,1,220,220
T002301,P-F003,3,35,105
T002301,P-L010,1,240,240
T002301,P-F002,1,180,180
T002301,P-F003,2,35,70
T002301,P-P022,1,380,380
T002301,P-F017,1,220,220
T002302,P-B008,2,380,760
T002302,P-B010,1,220,220
T002303,P-P021,1,240,240
T002303,P-F012,3,130,390
T002304,P-L018,2,130,260
T002304,P-P012,1,180,180
T002304,P-P005,1,340,340
T002304,P-F012,1,130,130
T002304,P-L009,1,280,280
T002304,P-F001,3,65,195
T002305,P-F008,1,252,252
T002305,P-L025,1,1180,1180
T002305,P-G003,1,380,380
T002305,P-L005,3,180,540
T002305,P-H006,1,1166,1166
T002305,P-F018,1,180,180
T002305,P-G003,1,380,380
T002305,P-L014,2,180,360
T002306,P-F014,1,95,95
T002306,P-L021,1,90,90
T002307,P-F003,2,35,70
T002307,P-F001,1,65,65
T002308,P-L021,1,90,90
T002309,P-L019,1,110,110
T002310,P-B002,1,760,760
T002310,P-B010,2,220,440
T002310,P-B009,1,240,240
T002311,P-B004,2,599,1198
T002311,P-B010,1,220,220
T002312,P-L021,1,90,90
T002312,P-P001,1,260,260
T002312,P-F020,1,190,190
T002312,P-P019,1,120,120
T002312,P-P021,1,240,240
T002312,P-P013,1,150,150
T002313,P-P013,1,150,150
T002314,P-F001,1,65,65
T002314,P-F003,1,35,35
T002315,P-H016,1,390,390
T002315,P-F014,2,95,190
T002316,P-F015,1,260,260
T002316,P-L021,1,90,90
T002316,P-F001,1,65,65
T002317,P-G002,1,480,480
T002318,P-G002,1,480,480
T002318,P-G005,1,420,420
T002319,P-F009,1,126,126
T002319,P-P013,1,150,150
T002319,P-F014,3,95,285
T002319,P-F001,1,65,65
T002319,P-F005,1,158,158
T002319,P-P019,1,120,120
T002319,P-P007,1,290,290
T002319,P-P027,1,220,220
T002320,P-F003,1,35,35
T002320,P-L021,1,90,90
T002321,P-H012,1,480,480
T002321,P-F019,2,140,280
T002321,P-L018,1,130,130
T002321,P-F001,1,65,65
T002321,P-H007,1,520,520
T002322,P-L019,1,110,110
T002322,P-F003,1,35,35
T002323,P-F003,1,35,35
T002323,P-L019,1,110,110
T002324,P-F014,1,95,95
T002324,P-L021,1,90,90
T002325,P-B009,1,240,240
T002325,P-B007,1,260,260
T002325,P-B008,1,380,380
T002326,P-F016,1,110,110
T002326,P-F014,2,95,190
T002327,P-L019,1,110,110
T002327,P-L021,2,90,180
T002328,P-L024,1,420,420
T002328,P-P013,1,150,150
T002328,P-P019,1,120,120
T002329,P-P017,1,260,260
T002329,P-L021,1,90,90
T002329,P-F001,1,65,65
T002329,P-P005,1,340,340
T002329,P-F015,1,260,260
T002329,P-H020,1,720,720
T002330,P-F020,1,190,190
T002330,P-F003,2,35,70
T002330,P-F001,1,65,65
T002331,P-P013,2,150,300
T002331,P-L019,1,110,110
